citation_id,country_or_region,source_label,source_title,source_url,application_type,application_decision,decision_basis
[177],New Zealand,New Zealand - Auckland - Council food-scraps / compostable liner guidance,The best of both worlds - compost and food scraps - OurAuckland,https://ourauckland.aucklandcouncil.govt.nz/news/2023/04/the-best-of-both-worlds-compost-and-food-scraps/,Food-service ware / takeaway packaging,Accepted with conditions,"Application is accepted only in a controlled, facility-approved, event, commercial, or dedicated collection context."
[178],Belgium,Belgium - Wallonia / Intradel - Organic-waste collection guidance,Intradel - Les déchets organiques,https://www.intradel.be/trier-ses-dechets/les-collectes-en-porte-a-porte-1/les-dechets-organiques.htm?lng=fr,Food-waste liners / collection bags,Accepted,Food-waste liners/collection bags are accepted in the ordinary organics route; certification or compostability wording is treated as product qualification.
[178],Belgium,Belgium - Wallonia / Intradel - Organic-waste collection guidance,Intradel - Les déchets organiques,https://www.intradel.be/trier-ses-dechets/les-collectes-en-porte-a-porte-1/les-dechets-organiques.htm?lng=fr,Tea/coffee preparation items,Rejected,Source-level rule is liner-only; this broader application category is outside the accepted application scope.
[179],Belgium,Belgium - Wallonia / Hygea - Organic-waste sorting guidance,Les déchets organiques | Hygea,https://www.hygea.be/prevention-dechets/tri-dechets/dechets-organiques,Tea/coffee preparation items,Rejected,Source-level evidence rejects compostable packaging/items or identifies no accepted organics route.
[180],Slovenia,Slovenia - Maribor - Municipal waste-sorting guidance,Kako ločevati in odlagati odpadke? - Maribor.si,https://okolje.maribor.si/kakoloevatiinodlagatiodpadk,Food-waste liners / collection bags,Rejected,Source-level evidence rejects compostable packaging/items or identifies no accepted organics route.
[181],Slovenia,Slovenia - Kranj / Komunala Kranj - Brown-bin biowaste guidance,Zaščita rjavega zabojnika in pravilno odlaganje bioloških odpadkov | Komunala Kranj,https://www.komunala-kranj.si/zascita-rjavega-zabojnika-in-pravilno-odlaganje-bioloskih-odpadkov,Food-waste liners / collection bags,Accepted,Food-waste liners/collection bags are accepted in the ordinary organics route; certification or compostability wording is treated as product qualification.
[181],Slovenia,Slovenia - Kranj / Komunala Kranj - Brown-bin biowaste guidance,Zaščita rjavega zabojnika in pravilno odlaganje bioloških odpadkov | Komunala Kranj,https://www.komunala-kranj.si/zascita-rjavega-zabojnika-in-pravilno-odlaganje-bioloskih-odpadkov,Generic compostable packaging / plastics,Rejected,Source-level rule is liner-only; this broader application category is outside the accepted application scope.
[182],Luxembourg,Luxembourg - Minett Kompost - Organic-waste bag / collection guidance,Organique sans plastique - c‘est esthétique,https://minett-kompost.lu/organique-sans-plastique-cest-esthetique/,Food-waste liners / collection bags,Accepted,Food-waste liners/collection bags are accepted in the ordinary organics route; certification or compostability wording is treated as product qualification.
[183],Costa Rica,Costa Rica - Costa Rica / community or domestic composting context - ComposterOs - community composting guidance / operator-style guidance,¿Es compostable? Qué agregar y qué no agregar a la compostera,https://composteros.go.cr/blog/-/blogs/-es-compostable-que-agregar-y-que-no-agregar-a-la-compostera,Generic compostable packaging / plastics,Unclear or not stated,"Application is mentioned, but no explicit application-level acceptance or rejection decision is stated."
[184],Czechia,Czechia - Karlovy Vary - L?ze?sk? lesy a parky Karlovy Vary - local municipal-operator sorting guidance,Bioodpad,https://www.llpkv.cz/sluzby-pro-obcany/bioodpad,Food-waste liners / collection bags,Rejected,Source-level evidence rejects compostable packaging/items or identifies no accepted organics route.
